fiscal_month,product_code,product_name,variant,gross_price_per_item,total_gross_price
8,A2918150105,AQ Master wired x1,Premium 1,9.465,6909.45
9,A2918150105,AQ Master wired x1,Premium 1,9.465,7477.35
10,A2918150105,AQ Master wired x1,Premium 1,9.465,3880.65
12,A2918150105,AQ Master wired x1,Premium 1,9.465,7581.47
1,A2918150106,AQ Master wired x1,Premium 2,10.4188,6272.12
2,A2918150106,AQ Master wired x1,Premium 2,10.4188,7084.78
4,A2918150106,AQ Master wired x1,Premium 2,10.4188,6532.59
5,A2918150106,AQ Master wired x1,Premium 2,10.4188,1667.01
6,A2918150106,AQ Master wired x1,Premium 2,10.4188,5407.36
8,A2918150106,AQ Master wired x1,Premium 2,10.4188,4459.25
9,A2918150106,AQ Master wired x1,Premium 2,10.4188,8064.15
10,A2918150106,AQ Master wired x1,Premium 2,10.4188,6511.75
12,A2918150106,AQ Master wired x1,Premium 2,10.4188,7209.81
1,A3018150201,AQ Master wireless x1,Standard 1,10.7955,7006.28
2,A3018150201,AQ Master wireless x1,Standard 1,10.7955,7017.08
4,A3018150201,AQ Master wireless x1,Standard 1,10.7955,16657.46
5,A3018150201,AQ Master wireless x1,Standard 1,10.7955,7999.47
6,A3018150201,AQ Master wireless x1,Standard 1,10.7955,8873.9
8,A3018150201,AQ Master wireless x1,Standard 1,10.7955,8798.33
9,A3018150201,AQ Master wireless x1,Standard 1,10.7955,8344.92
10,A3018150201,AQ Master wireless x1,Standard 1,10.7955,3875.58
12,A3018150201,AQ Master wireless x1,Standard 1,10.7955,9025.04
1,A3018150202,AQ Master wireless x1,Standard 2,11.0524,9681.9
2,A3018150202,AQ Master wireless x1,Standard 2,11.0524,6929.85
4,A3018150202,AQ Master wireless x1,Standard 2,11.0524,16556.5
5,A3018150202,AQ Master wireless x1,Standard 2,11.0524,8775.61
6,A3018150202,AQ Master wireless x1,Standard 2,11.0524,8709.29
8,A3018150202,AQ Master wireless x1,Standard 2,11.0524,7371.95
9,A3018150202,AQ Master wireless x1,Standard 2,11.0524,5703.04
10,A3018150202,AQ Master wireless x1,Standard 2,11.0524,3227.3
12,A3018150202,AQ Master wireless x1,Standard 2,11.0524,4255.17
1,A3018150203,AQ Master wireless x1,Plus 1,12.3739,7857.43
2,A3018150203,AQ Master wireless x1,Plus 1,12.3739,10592.06
4,A3018150203,AQ Master wireless x1,Plus 1,12.3739,5333.15
5,A3018150203,AQ Master wireless x1,Plus 1,12.3739,8735.97
6,A3018150203,AQ Master wireless x1,Plus 1,12.3739,9998.11
8,A3018150203,AQ Master wireless x1,Plus 1,12.3739,4763.95
9,A3018150203,AQ Master wireless x1,Plus 1,12.3739,10579.68
10,A3018150203,AQ Master wireless x1,Plus 1,12.3739,10517.82
12,A3018150203,AQ Master wireless x1,Plus 1,12.3739,3860.66
1,A3019150204,AQ Master wireless x1,Plus 2,11.6011,2343.42
2,A3019150204,AQ Master wireless x1,Plus 2,11.6011,10301.78
4,A3019150204,AQ Master wireless x1,Plus 2,11.6011,15359.86
5,A3019150204,AQ Master wireless x1,Plus 2,11.6011,6635.83
6,A3019150204,AQ Master wireless x1,Plus 2,11.6011,1102.1
8,A3019150204,AQ Master wireless x1,Plus 2,11.6011,6311
9,A3019150204,AQ Master wireless x1,Plus 2,11.6011,9350.49
10,A3019150204,AQ Master wireless x1,Plus 2,11.6011,5962.97
12,A3019150204,AQ Master wireless x1,Plus 2,11.6011,8596.42
1,A3019150205,AQ Master wireless x1,Premium 1,12.0509,3133.23
2,A3019150205,AQ Master wireless x1,Premium 1,12.0509,8387.43
4,A3019150205,AQ Master wireless x1,Premium 1,12.0509,14894.91
5,A3019150205,AQ Master wireless x1,Premium 1,12.0509,4820.36
6,A3019150205,AQ Master wireless x1,Premium 1,12.0509,6784.66
8,A3019150205,AQ Master wireless x1,Premium 1,12.0509,4543.19
9,A3019150205,AQ Master wireless x1,Premium 1,12.0509,10351.72
10,A3019150205,AQ Master wireless x1,Premium 1,12.0509,4989.07
12,A3019150205,AQ Master wireless x1,Premium 1,12.0509,3844.24
1,A3019150206,AQ Master wireless x1,Premium 2,13.0018,3458.48
2,A3019150206,AQ Master wireless x1,Premium 2,13.0018,3744.52
4,A3019150206,AQ Master wireless x1,Premium 2,13.0018,4524.63
5,A3019150206,AQ Master wireless x1,Premium 2,13.0018,7684.06
6,A3019150206,AQ Master wireless x1,Premium 2,13.0018,8373.16
8,A3019150206,AQ Master wireless x1,Premium 2,13.0018,4160.58
9,A3019150206,AQ Master wireless x1,Premium 2,13.0018,2054.28
10,A3019150206,AQ Master wireless x1,Premium 2,13.0018,4628.64
12,A3019150206,AQ Master wireless x1,Premium 2,13.0018,9361.3
1,A3119150301,AQ Gamers ,Standard 1,13.5061,7563.42
2,A3119150301,AQ Gamers ,Standard 1,13.5061,14654.12
4,A3119150301,AQ Gamers ,Standard 1,13.5061,3336.01
5,A3119150301,AQ Gamers ,Standard 1,13.5061,2998.35
6,A3119150301,AQ Gamers ,Standard 1,13.5061,7630.95
8,A3119150301,AQ Gamers ,Standard 1,13.5061,2809.27
9,A3119150301,AQ Gamers ,Standard 1,13.5061,1526.19
10,A3119150301,AQ Gamers ,Standard 1,13.5061,11034.48
12,A3119150301,AQ Gamers ,Standard 1,13.5061,3876.25
1,A3119150302,AQ Gamers ,Standard 2,15.3071,6061.61
2,A3119150302,AQ Gamers ,Standard 2,15.3071,12184.45
4,A3119150302,AQ Gamers ,Standard 2,15.3071,7760.7
5,A3119150302,AQ Gamers ,Standard 2,15.3071,3076.73
6,A3119150302,AQ Gamers ,Standard 2,15.3071,12521.21
8,A3119150302,AQ Gamers ,Standard 2,15.3071,8832.2
9,A3119150302,AQ Gamers ,Standard 2,15.3071,5770.78
10,A3119150302,AQ Gamers ,Standard 2,15.3071,12475.29
12,A3119150302,AQ Gamers ,Standard 2,15.3071,5954.46
1,A3119150303,AQ Gamers ,Plus 1,16.2407,6285.15
2,A3119150303,AQ Gamers ,Plus 1,16.2407,11336.01
4,A3119150303,AQ Gamers ,Plus 1,16.2407,5148.3
5,A3119150303,AQ Gamers ,Plus 1,16.2407,13512.26
6,A3119150303,AQ Gamers ,Plus 1,16.2407,13284.89
8,A3119150303,AQ Gamers ,Plus 1,16.2407,4807.25
9,A3119150303,AQ Gamers ,Plus 1,16.2407,11839.47
10,A3119150303,AQ Gamers ,Plus 1,16.2407,10426.53
12,A3119150303,AQ Gamers ,Plus 1,16.2407,11173.6
1,A3120150304,AQ Gamers ,Plus 2,16.3792,13611.12
2,A3120150304,AQ Gamers ,Plus 2,16.3792,9549.07
4,A3120150304,AQ Gamers ,Plus 2,16.3792,22668.81
5,A3120150304,AQ Gamers ,Plus 2,16.3792,4324.11
6,A3120150304,AQ Gamers ,Plus 2,16.3792,3685.32
8,A3120150304,AQ Gamers ,Plus 2,16.3792,6862.88
9,A3120150304,AQ Gamers ,Plus 2,16.3792,5650.82
10,A3120150304,AQ Gamers ,Plus 2,16.3792,9712.87
12,A3120150304,AQ Gamers ,Plus 2,16.3792,12055.09
1,A3120150305,AQ Gamers ,Premium 1,16.3218,9939.98
2,A3120150305,AQ Gamers ,Premium 1,16.3218,14493.76
4,A3120150305,AQ Gamers ,Premium 1,16.3218,11115.15
5,A3120150305,AQ Gamers ,Premium 1,16.3218,11408.94
6,A3120150305,AQ Gamers ,Premium 1,16.3218,10592.85
8,A3120150305,AQ Gamers ,Premium 1,16.3218,5826.88
9,A3120150305,AQ Gamers ,Premium 1,16.3218,5141.37
10,A3120150305,AQ Gamers ,Premium 1,16.3218,13710.31
12,A3120150305,AQ Gamers ,Premium 1,16.3218,1925.97
1,A3120150306,AQ Gamers ,Premium 2,19.3003,3744.26
2,A3120150306,AQ Gamers ,Premium 2,19.3003,14398.02
4,A3120150306,AQ Gamers ,Premium 2,19.3003,14359.42
5,A3120150306,AQ Gamers ,Premium 2,19.3003,2277.44
6,A3120150306,AQ Gamers ,Premium 2,19.3003,11348.58
8,A3120150306,AQ Gamers ,Premium 2,19.3003,8569.33
9,A3120150306,AQ Gamers ,Premium 2,19.3003,13664.61
10,A3120150306,AQ Gamers ,Premium 2,19.3003,14205.02
12,A3120150306,AQ Gamers ,Premium 2,19.3003,9379.95
1,A3220150401,AQ Lite,Standard 1,18.4943,3643.38
2,A3220150401,AQ Lite,Standard 1,18.4943,15738.65
4,A3220150401,AQ Lite,Standard 1,18.4943,20676.63
5,A3220150401,AQ Lite,Standard 1,18.4943,9210.16
6,A3220150401,AQ Lite,Standard 1,18.4943,2219.32
8,A3220150401,AQ Lite,Standard 1,18.4943,3162.53
9,A3220150401,AQ Lite,Standard 1,18.4943,9339.62
10,A3220150401,AQ Lite,Standard 1,18.4943,8821.78
12,A3220150401,AQ Lite,Standard 1,18.4943,8784.79
1,A3220150402,AQ Lite,Standard 2,18.7947,5168.54
2,A3220150402,AQ Lite,Standard 2,18.7947,17798.58
4,A3220150402,AQ Lite,Standard 2,18.7947,10844.54
5,A3220150402,AQ Lite,Standard 2,18.7947,16464.16
6,A3220150402,AQ Lite,Standard 2,18.7947,13532.18
8,A3220150402,AQ Lite,Standard 2,18.7947,7442.7
9,A3220150402,AQ Lite,Standard 2,18.7947,4228.81
10,A3220150402,AQ Lite,Standard 2,18.7947,4491.93
12,A3220150402,AQ Lite,Standard 2,18.7947,15092.14
1,A3220150403,AQ Lite,Plus 1,18.5844,14514.42
2,A3220150403,AQ Lite,Plus 1,18.5844,12154.2
4,A3220150403,AQ Lite,Plus 1,18.5844,11076.3
5,A3220150403,AQ Lite,Plus 1,18.5844,13566.61
6,A3220150403,AQ Lite,Plus 1,18.5844,4218.66
8,A3220150403,AQ Lite,Plus 1,18.5844,14625.92
9,A3220150403,AQ Lite,Plus 1,18.5844,3791.22
10,A3220150403,AQ Lite,Plus 1,18.5844,1765.52
12,A3220150403,AQ Lite,Plus 1,18.5844,9292.2
1,A3220150404,AQ Lite,Plus 2,18.4219,15861.26
2,A3220150404,AQ Lite,Plus 2,18.4219,10205.73
4,A3220150404,AQ Lite,Plus 2,18.4219,17500.81
5,A3220150404,AQ Lite,Plus 2,18.4219,10058.36
6,A3220150404,AQ Lite,Plus 2,18.4219,14424.35
8,A3220150404,AQ Lite,Plus 2,18.4219,13982.22
9,A3220150404,AQ Lite,Plus 2,18.4219,10795.23
10,A3220150404,AQ Lite,Plus 2,18.4219,8142.48
12,A3220150404,AQ Lite,Plus 2,18.4219,2689.6
1,A3220150405,AQ Lite,Premium 1,18.9415,4242.9
2,A3220150405,AQ Lite,Premium 1,18.9415,20627.29
4,A3220150405,AQ Lite,Premium 1,18.9415,21725.9
5,A3220150405,AQ Lite,Premium 1,18.9415,9773.81
6,A3220150405,AQ Lite,Premium 1,18.9415,10228.41
8,A3220150405,AQ Lite,Premium 1,18.9415,7595.54
9,A3220150405,AQ Lite,Premium 1,18.9415,3030.64
10,A3220150405,AQ Lite,Premium 1,18.9415,13959.89
12,A3220150405,AQ Lite,Premium 1,18.9415,15910.86
1,A3220150406,AQ Lite,Premium 2,20.0066,9022.98
2,A3220150406,AQ Lite,Premium 2,20.0066,15205.02
4,A3220150406,AQ Lite,Premium 2,20.0066,20406.73
5,A3220150406,AQ Lite,Premium 2,20.0066,3701.22
6,A3220150406,AQ Lite,Premium 2,20.0066,12364.08
8,A3220150406,AQ Lite,Premium 2,20.0066,16265.37
9,A3220150406,AQ Lite,Premium 2,20.0066,3061.01
10,A3220150406,AQ Lite,Premium 2,20.0066,13164.34
12,A3220150406,AQ Lite,Premium 2,20.0066,9123.01
1,A3320150501,AQ Maxima,Standard 1,20.3908,3976.21
2,A3320150501,AQ Maxima,Standard 1,20.3908,5689.03
4,A3320150501,AQ Maxima,Standard 1,20.3908,4649.1
5,A3320150501,AQ Maxima,Standard 1,20.3908,3507.22
6,A3320150501,AQ Maxima,Standard 1,20.3908,9012.73
8,A3320150501,AQ Maxima,Standard 1,20.3908,9012.73
9,A3320150501,AQ Maxima,Standard 1,20.3908,3160.57
10,A3320150501,AQ Maxima,Standard 1,20.3908,12886.99
12,A3320150501,AQ Maxima,Standard 1,20.3908,17230.23
1,A3320150502,AQ Maxima,Standard 2,21.6988,3732.19
2,A3320150502,AQ Maxima,Standard 2,21.6988,12303.22
4,A3320150502,AQ Maxima,Standard 2,21.6988,25843.27
5,A3320150502,AQ Maxima,Standard 2,21.6988,16990.16
6,A3320150502,AQ Maxima,Standard 2,21.6988,4882.23
8,A3320150502,AQ Maxima,Standard 2,21.6988,17749.62
9,A3320150502,AQ Maxima,Standard 2,21.6988,14885.38
10,A3320150502,AQ Maxima,Standard 2,21.6988,9352.18
12,A3320150502,AQ Maxima,Standard 2,21.6988,2213.28
1,A3320150503,AQ Maxima,Plus 1,20.8733,13296.29
2,A3320150503,AQ Maxima,Plus 1,20.8733,4112.04
4,A3320150503,AQ Maxima,Plus 1,20.8733,7869.23
5,A3320150503,AQ Maxima,Plus 1,20.8733,9330.37
6,A3320150503,AQ Maxima,Plus 1,20.8733,11793.41
8,A3320150503,AQ Maxima,Plus 1,20.8733,3924.18
9,A3320150503,AQ Maxima,Plus 1,20.8733,15613.23
10,A3320150503,AQ Maxima,Plus 1,20.8733,9142.51
12,A3320150503,AQ Maxima,Plus 1,20.8733,8119.71
1,A3320150504,AQ Maxima,Plus 2,22.1341,16002.95
2,A3320150504,AQ Maxima,Plus 2,22.1341,11554
4,A3320150504,AQ Maxima,Plus 2,22.1341,11930.28
5,A3320150504,AQ Maxima,Plus 2,22.1341,8189.62
6,A3320150504,AQ Maxima,Plus 2,22.1341,10668.64
8,A3320150504,AQ Maxima,Plus 2,22.1341,18459.84
9,A3320150504,AQ Maxima,Plus 2,22.1341,2036.34
10,A3320150504,AQ Maxima,Plus 2,22.1341,13369
12,A3320150504,AQ Maxima,Plus 2,22.1341,11266.26
1,A3320150505,AQ Maxima,Premium 1,23.0844,13296.61
2,A3320150505,AQ Maxima,Premium 1,23.0844,12950.35
4,A3320150505,AQ Maxima,Premium 1,23.0844,5701.85
5,A3320150505,AQ Maxima,Premium 1,23.0844,19667.91
6,A3320150505,AQ Maxima,Premium 1,23.0844,14381.58
8,A3320150505,AQ Maxima,Premium 1,23.0844,5932.69
9,A3320150505,AQ Maxima,Premium 1,23.0844,11126.68
10,A3320150505,AQ Maxima,Premium 1,23.0844,11449.86
12,A3320150505,AQ Maxima,Premium 1,23.0844,3208.73
1,A3320150506,AQ Maxima,Premium 2,23.7678,12596.93
2,A3320150506,AQ Maxima,Premium 2,23.7678,23482.59
4,A3320150506,AQ Maxima,Premium 2,23.7678,28473.82
5,A3320150506,AQ Maxima,Premium 2,23.7678,16993.98
6,A3320150506,AQ Maxima,Premium 2,23.7678,18111.06
8,A3320150506,AQ Maxima,Premium 2,23.7678,19370.76
9,A3320150506,AQ Maxima,Premium 2,23.7678,7439.32
10,A3320150506,AQ Maxima,Premium 2,23.7678,9839.87
12,A3320150506,AQ Maxima,Premium 2,23.7678,2376.78
1,A3420150601,AQ Qwerty,Standard 1,24.569,9213.38
2,A3420150601,AQ Qwerty,Standard 1,24.569,9115.1
4,A3420150601,AQ Qwerty,Standard 1,24.569,7616.39
5,A3420150601,AQ Qwerty,Standard 1,24.569,7616.39
6,A3420150601,AQ Qwerty,Standard 1,24.569,19630.63
8,A3420150601,AQ Qwerty,Standard 1,24.569,20932.79
9,A3420150601,AQ Qwerty,Standard 1,24.569,5356.04
10,A3420150601,AQ Qwerty,Standard 1,24.569,16608.64
12,A3420150601,AQ Qwerty,Standard 1,24.569,10171.57
1,A3420150602,AQ Qwerty,Standard 2,23.9726,4938.36
2,A3420150602,AQ Qwerty,Standard 2,23.9726,21767.12
4,A3420150602,AQ Qwerty,Standard 2,23.9726,8054.79
5,A3420150602,AQ Qwerty,Standard 2,23.9726,16445.2
6,A3420150602,AQ Qwerty,Standard 2,23.9726,7767.12
8,A3420150602,AQ Qwerty,Standard 2,23.9726,9277.4
9,A3420150602,AQ Qwerty,Standard 2,23.9726,12321.92
10,A3420150602,AQ Qwerty,Standard 2,23.9726,19753.42
12,A3420150602,AQ Qwerty,Standard 2,23.9726,13976.03
1,A3421150603,AQ Qwerty,Plus 1,26.9507,15604.46
2,A3421150603,AQ Qwerty,Plus 1,26.9507,7330.59
4,A3421150603,AQ Qwerty,Plus 1,26.9507,14095.22
5,A3421150603,AQ Qwerty,Plus 1,26.9507,13340.6
6,A3421150603,AQ Qwerty,Plus 1,26.9507,11912.21
8,A3421150603,AQ Qwerty,Plus 1,26.9507,10537.72
9,A3421150603,AQ Qwerty,Plus 1,26.9507,5983.06
10,A3421150603,AQ Qwerty,Plus 1,26.9507,7168.89
12,A3421150603,AQ Qwerty,Plus 1,26.9507,16709.43
1,A3421150604,AQ Qwerty,Plus 2,27.4152,3125.33
2,A3421150604,AQ Qwerty,Plus 2,27.4152,19190.64
4,A3421150604,AQ Qwerty,Plus 2,27.4152,37010.52
5,A3421150604,AQ Qwerty,Plus 2,27.4152,16832.93
6,A3421150604,AQ Qwerty,Plus 2,27.4152,22480.46
8,A3421150604,AQ Qwerty,Plus 2,27.4152,2933.43
9,A3421150604,AQ Qwerty,Plus 2,27.4152,17326.41
10,A3421150604,AQ Qwerty,Plus 2,27.4152,5208.89
12,A3421150604,AQ Qwerty,Plus 2,27.4152,14968.7
1,A3421150605,AQ Qwerty,Premium 1,29.8692,12455.46
2,A3421150605,AQ Qwerty,Premium 1,29.8692,28764.04
4,A3421150605,AQ Qwerty,Premium 1,29.8692,33692.46
5,A3421150605,AQ Qwerty,Premium 1,29.8692,19235.76
6,A3421150605,AQ Qwerty,Premium 1,29.8692,24642.09
8,A3421150605,AQ Qwerty,Premium 1,29.8692,20460.4
9,A3421150605,AQ Qwerty,Premium 1,29.8692,13411.27
10,A3421150605,AQ Qwerty,Premium 1,29.8692,6630.96
12,A3421150605,AQ Qwerty,Premium 1,29.8692,14665.78
1,A3421150606,AQ Qwerty,Premium 2,29.6709,10918.89
2,A3421150606,AQ Qwerty,Premium 2,29.6709,22935.61
4,A3421150606,AQ Qwerty,Premium 2,29.6709,22075.15
5,A3421150606,AQ Qwerty,Premium 2,29.6709,4539.65
6,A3421150606,AQ Qwerty,Premium 2,29.6709,6201.22
8,A3421150606,AQ Qwerty,Premium 2,29.6709,9405.68
9,A3421150606,AQ Qwerty,Premium 2,29.6709,17713.53
10,A3421150606,AQ Qwerty,Premium 2,29.6709,15517.88
12,A3421150606,AQ Qwerty,Premium 2,29.6709,15339.86
1,A3521150701,AQ Trigger,Standard 1,29.3872,2703.62
2,A3521150701,AQ Trigger,Standard 1,29.3872,5377.86
4,A3521150701,AQ Trigger,Standard 1,29.3872,34911.99
5,A3521150701,AQ Trigger,Standard 1,29.3872,3350.14
6,A3521150701,AQ Trigger,Standard 1,29.3872,13958.92
8,A3521150701,AQ Trigger,Standard 1,29.3872,7023.54
9,A3521150701,AQ Trigger,Standard 1,29.3872,13047.92
10,A3521150701,AQ Trigger,Standard 1,29.3872,7082.32
12,A3521150701,AQ Trigger,Standard 1,29.3872,25713.8
1,A3521150702,AQ Trigger,Standard 2,30.3414,11802.8
2,A3521150702,AQ Trigger,Standard 2,30.3414,26943.16
4,A3521150702,AQ Trigger,Standard 2,30.3414,31828.13
5,A3521150702,AQ Trigger,Standard 2,30.3414,7737.06
6,A3521150702,AQ Trigger,Standard 2,30.3414,11013.93
8,A3521150702,AQ Trigger,Standard 2,30.3414,5188.38
9,A3521150702,AQ Trigger,Standard 2,30.3414,6402.04
10,A3521150702,AQ Trigger,Standard 2,30.3414,20359.08
12,A3521150702,AQ Trigger,Standard 2,30.3414,18629.62
1,A3521150703,AQ Trigger,Plus 1,31.7665,14104.33
2,A3521150703,AQ Trigger,Plus 1,31.7665,26016.76
4,A3521150703,AQ Trigger,Plus 1,31.7665,26270.9
5,A3521150703,AQ Trigger,Plus 1,31.7665,5876.8
6,A3521150703,AQ Trigger,Plus 1,31.7665,9911.15
8,A3521150703,AQ Trigger,Plus 1,31.7665,15247.92
9,A3521150703,AQ Trigger,Plus 1,31.7665,11340.64
10,A3521150703,AQ Trigger,Plus 1,31.7665,14485.52
12,A3521150703,AQ Trigger,Plus 1,31.7665,12071.27
1,A3521150704,AQ Trigger,Plus 2,33.6246,4606.57
2,A3521150704,AQ Trigger,Plus 2,33.6246,24142.46
4,A3521150704,AQ Trigger,Plus 2,33.6246,10221.88
5,A3521150704,AQ Trigger,Plus 2,33.6246,24747.71
6,A3521150704,AQ Trigger,Plus 2,33.6246,20948.13
8,A3521150704,AQ Trigger,Plus 2,33.6246,22024.11
9,A3521150704,AQ Trigger,Plus 2,33.6246,5043.69
10,A3521150704,AQ Trigger,Plus 2,33.6246,13315.34
12,A3521150704,AQ Trigger,Plus 2,33.6246,20544.63
1,A3521150705,AQ Trigger,Premium 1,34.5114,27471.07
2,A3521150705,AQ Trigger,Premium 1,34.5114,5694.38
4,A3521150705,AQ Trigger,Premium 1,34.5114,30956.73
5,A3521150705,AQ Trigger,Premium 1,34.5114,24951.74
6,A3521150705,AQ Trigger,Premium 1,34.5114,11285.23
8,A3521150705,AQ Trigger,Premium 1,34.5114,29403.71
9,A3521150705,AQ Trigger,Premium 1,34.5114,7592.51
10,A3521150705,AQ Trigger,Premium 1,34.5114,6488.14
12,A3521150705,AQ Trigger,Premium 1,34.5114,13597.49
1,A3718150101,AQ LION x1,Standard,16.5127,561.43
2,A3718150101,AQ LION x1,Standard,16.5127,693.53
4,A3718150101,AQ LION x1,Standard,16.5127,1882.45
5,A3718150101,AQ LION x1,Standard,16.5127,644
6,A3718150101,AQ LION x1,Standard,16.5127,759.58
8,A3718150101,AQ LION x1,Standard,16.5127,330.25
9,A3718150101,AQ LION x1,Standard,16.5127,1139.38
10,A3718150101,AQ LION x1,Standard,16.5127,990.76
12,A3718150101,AQ LION x1,Standard,16.5127,875.17
1,A3718150102,AQ LION x1,Plus 1 ,16.1015,402.54
2,A3718150102,AQ LION x1,Plus 1 ,16.1015,611.86
4,A3718150102,AQ LION x1,Plus 1 ,16.1015,2399.12
5,A3718150102,AQ LION x1,Plus 1 ,16.1015,177.12
6,A3718150102,AQ LION x1,Plus 1 ,16.1015,1191.51
8,A3718150102,AQ LION x1,Plus 1 ,16.1015,209.32
9,A3718150102,AQ LION x1,Plus 1 ,16.1015,1143.21
10,A3718150102,AQ LION x1,Plus 1 ,16.1015,1046.6
12,A3718150102,AQ LION x1,Plus 1 ,16.1015,885.58
1,A3718150103,AQ LION x1,Plus 2,17.5697,491.95
2,A3718150103,AQ LION x1,Plus 2,17.5697,1792.11
4,A3718150103,AQ LION x1,Plus 2,17.5697,1089.32
5,A3718150103,AQ LION x1,Plus 2,17.5697,228.41
6,A3718150103,AQ LION x1,Plus 2,17.5697,1124.46
8,A3718150103,AQ LION x1,Plus 2,17.5697,1388.01
9,A3718150103,AQ LION x1,Plus 2,17.5697,948.76
10,A3718150103,AQ LION x1,Plus 2,17.5697,1194.74
12,A3718150103,AQ LION x1,Plus 2,17.5697,667.65
1,A3718150105,AQ LION x1,Premium,18.0312,919.59
2,A3718150105,AQ LION x1,Premium,18.0312,973.68
4,A3718150105,AQ LION x1,Premium,18.0312,1027.78
5,A3718150105,AQ LION x1,Premium,18.0312,540.94
6,A3718150105,AQ LION x1,Premium,18.0312,1244.15
8,A3718150105,AQ LION x1,Premium,18.0312,1135.97
9,A3718150105,AQ LION x1,Premium,18.0312,793.37
10,A3718150105,AQ LION x1,Premium,18.0312,486.84
12,A3718150105,AQ LION x1,Premium,18.0312,1226.12
1,A3818150201,AQ LION x2,Standard,17.2648,1346.65
2,A3818150201,AQ LION x2,Standard,17.2648,1156.74
4,A3818150201,AQ LION x2,Standard,17.2648,2382.54
5,A3818150201,AQ LION x2,Standard,17.2648,224.44
6,A3818150201,AQ LION x2,Standard,17.2648,621.53
8,A3818150201,AQ LION x2,Standard,17.2648,1070.42
9,A3818150201,AQ LION x2,Standard,17.2648,310.77
10,A3818150201,AQ LION x2,Standard,17.2648,966.83
12,A3818150201,AQ LION x2,Standard,17.2648,1225.8
1,A3818150202,AQ LION x2,Plus 1 ,17.5197,1524.21
2,A3818150202,AQ LION x2,Plus 1 ,17.5197,332.87
4,A3818150202,AQ LION x2,Plus 1 ,17.5197,2225
5,A3818150202,AQ LION x2,Plus 1 ,17.5197,210.24
6,A3818150202,AQ LION x2,Plus 1 ,17.5197,1068.7
8,A3818150202,AQ LION x2,Plus 1 ,17.5197,893.5
9,A3818150202,AQ LION x2,Plus 1 ,17.5197,262.8
10,A3818150202,AQ LION x2,Plus 1 ,17.5197,280.32
12,A3818150202,AQ LION x2,Plus 1 ,17.5197,367.91
1,A3819150203,AQ LION x2,Plus 2,18.4533,1623.89
2,A3819150203,AQ LION x2,Plus 2,18.4533,1771.52
4,A3819150203,AQ LION x2,Plus 2,18.4533,1254.82
5,A3819150203,AQ LION x2,Plus 2,18.4533,1273.28
6,A3819150203,AQ LION x2,Plus 2,18.4533,184.53
8,A3819150203,AQ LION x2,Plus 2,18.4533,1291.73
9,A3819150203,AQ LION x2,Plus 2,18.4533,1568.53
10,A3819150203,AQ LION x2,Plus 2,18.4533,978.02
12,A3819150203,AQ LION x2,Plus 2,18.4533,1402.45
1,A3819150204,AQ LION x2,Plus 3,21.1942,593.44
2,A3819150204,AQ LION x2,Plus 3,21.1942,1080.9
4,A3819150204,AQ LION x2,Plus 3,21.1942,2077.03
5,A3819150204,AQ LION x2,Plus 3,21.1942,593.44
6,A3819150204,AQ LION x2,Plus 3,21.1942,805.38
8,A3819150204,AQ LION x2,Plus 3,21.1942,1335.23
9,A3819150204,AQ LION x2,Plus 3,21.1942,635.83
10,A3819150204,AQ LION x2,Plus 3,21.1942,233.14
12,A3819150204,AQ LION x2,Plus 3,21.1942,1186.88
1,A3819150205,AQ LION x2,Premium,21.6066,1188.36
2,A3819150205,AQ LION x2,Premium,21.6066,1037.12
4,A3819150205,AQ LION x2,Premium,21.6066,1318
5,A3819150205,AQ LION x2,Premium,21.6066,1598.89
6,A3819150205,AQ LION x2,Premium,21.6066,1274.79
8,A3819150205,AQ LION x2,Premium,21.6066,842.66
9,A3819150205,AQ LION x2,Premium,21.6066,1361.22
10,A3819150205,AQ LION x2,Premium,21.6066,453.74
12,A3819150205,AQ LION x2,Premium,21.6066,1166.76
1,A3920150301,AQ LION x3,Standard,22.1454,1528.03
2,A3920150301,AQ LION x3,Standard,22.1454,2081.67
4,A3920150301,AQ LION x3,Standard,22.1454,996.54
5,A3920150301,AQ LION x3,Standard,22.1454,199.31
6,A3920150301,AQ LION x3,Standard,22.1454,597.93
8,A3920150301,AQ LION x3,Standard,22.1454,1439.45
9,A3920150301,AQ LION x3,Standard,22.1454,1373.01
10,A3920150301,AQ LION x3,Standard,22.1454,708.65
12,A3920150301,AQ LION x3,Standard,22.1454,642.22
1,A3920150302,AQ LION x3,Plus 1 ,23.152,764.02
2,A3920150302,AQ LION x3,Plus 1 ,23.152,2407.81
4,A3920150302,AQ LION x3,Plus 1 ,23.152,1273.36
5,A3920150302,AQ LION x3,Plus 1 ,23.152,1852.16
6,A3920150302,AQ LION x3,Plus 1 ,23.152,300.98
8,A3920150302,AQ LION x3,Plus 1 ,23.152,972.38
9,A3920150302,AQ LION x3,Plus 1 ,23.152,1134.45
10,A3920150302,AQ LION x3,Plus 1 ,23.152,833.47
12,A3920150302,AQ LION x3,Plus 1 ,23.152,717.71
1,A3920150303,AQ LION x3,Plus 2,25.467,2011.89
2,A3920150303,AQ LION x3,Plus 2,25.467,2139.23
4,A3920150303,AQ LION x3,Plus 2,25.467,3870.98
5,A3920150303,AQ LION x3,Plus 2,25.467,1782.69
6,A3920150303,AQ LION x3,Plus 2,25.467,916.81
